year,year_id,countries,country_id,regions,region_id,western_emerging,west_emerge_id,capital,latitude,longitude,fdi_in_usa_million,globalization_100,gdp_per_capita_usd,interaction_gdp,fdi_by_usa_million,interaction_us_fdi,stock_market_capitalization_gdp,interaction_stock_mkt,government_effectiveness ,rule_of_law
2001,18,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,340,71.5,3768.165703,269561.5959,7066,505641,148.7074334,10618.55196,0.985,0.28
2002,19,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,336,72.5,3978.545389,288411.9824,7699.5,558108.5,124.4413059,9023.891142,1.05,0.315
2003,20,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,292,73.5,4039.577415,296972.0144,7295,536085.5,126.4789148,9295.322572,1.03,0.405
2004,21,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,327,74.5,4313.786896,321451.1541,7079,527374.5,135.324927,10087.00773,1.09,0.485
2005,22,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,420,75.5,4707.030331,355503.3813,7983,603179.5,145.7585458,11004.68635,1.125,0.52
2006,23,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,488,76.5,5269.619313,403284.5806,10003,765776.5,135.6785668,10374.45423,1.09,0.51
2007,24,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,464,77.5,5898.075079,457256.3434,11141,863449.5,135.2843788,10489.29839,1.18,0.485
2008,25,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,450,78,6726.290248,524650.6393,11662.5,909675,156.434787,12201.91338,1.255,0.455
2009,26,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,439,78,7859.021408,613003.6699,12191.5,950937,125.0274558,9752.141552,1.175,0.39
2010,27,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,338,78.5,7883.540638,618562.417,10991.5,862207,112.4916658,8845.847707,1.045,0.4
2011,28,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,911,79,8166.530349,645155.8976,10765.5,850474.5,151.627674,11978.58625,1.05,0.47
2012,29,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,1012,79.5,9719.969501,773077.2769,11709,930824.5,146.5204405,11641.50534,1.07,0.48
2013,30,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,986,80,10608.40781,848672.6248,11262.5,901000,140.5832135,11246.65708,0.97,0.475
2014,31,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,1154,80,10893.78308,871502.646,12129,970320,151.5856177,12126.84942,0.96,0.455
2015,32,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,1278,81,11144.60152,902887.2014,14001,1134722,145.2805517,11758.21935,1.06,0.515
2016,33,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,1121,81.5,10637.16173,867269.6403,15203.5,1238804.5,131.4300923,10713.72509,1.035,0.545
2017,34,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,1037,81,9886.491083,800805.7777,12917,1046277,123.2573175,9983.842719,0.91,0.5
2018,35,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,1218,81,10038.46012,813115.2696,10918,884358,131.1274256,10621.32147,0.85,0.455
2019,36,Malaysia,28,Asia,3,Emerging,2,Kuala Lumpur,3.1412,101.6865,981,81.5,10818.31839,881972.5171,11317,922110.5,126.8909843,10333.64812,0.955,0.515
1984,1,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,121,42.5,694.2463756,29481.36745,1343.5,57113,97.34512977,4137.168015,-0.31,0.07
1985,2,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,118,43,620.2963487,26672.74299,1332,57276,97.34512977,4185.84058,-0.31,0.07
1986,3,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,113,44,580.4076675,25523.7917,1160.5,50930.5,97.34512977,4283.18571,-0.31,0.07
1987,4,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,73,45,550.9827517,24794.22383,1151.5,51817.5,97.34512977,4380.53084,-0.31,0.07
1988,5,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,73,44.5,557.7025181,24806.76255,1302.5,57947,97.34512977,4331.858275,-0.31,0.07
1989,6,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,82,44.5,612.0332624,27251.64604,1351,60129.5,97.34512977,4331.858275,-0.31,0.07
1990,7,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,77,44.5,674.9720452,30020.95249,1239,55201.5,97.34512977,4331.858275,-0.31,0.07
1991,8,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,63,44,710.7464047,31272.84181,1231,54164,97.34512977,4283.18571,-0.31,0.07
1992,9,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,58,44.5,715.8302661,31854.40512,1375,61197.5,97.34512977,4331.858275,-0.31,0.07
1993,10,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,50,48,765.2576797,36880.9012,1530.5,73870.5,97.34512977,4672.566229,-0.31,0.07
1994,11,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,76,52,815.5904318,42411.52435,1809.5,94237.5,97.34512977,5061.946748,-0.31,0.07
1995,12,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,75,53.5,878.1654812,47012.72982,2218.5,118822.5,97.34512977,5207.964443,-0.31,0.07
1996,13,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,78,55,1001.025851,55117.52905,2601.5,143200,97.34512977,5353.982138,-0.31,0.07
1997,14,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,99,55,1111.221373,61068.08721,3130,171739,97.34512977,5353.982138,-0.31,0.07
1998,15,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,110,55.5,1143.918115,63462.86803,3380,187348.5,67.71493638,3713.733679,-0.225,0.075
1999,16,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,101,57,1047.257859,59693.69796,3575,203775,43.48392559,2478.583759,-0.055,0.085
2000,17,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,47,59,1027.183663,60724.22508,3724,219302,49.85137753,2943.167813,-0.02,-0.025
2001,18,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,27,62,1080.09361,66958.51928,3577.5,221865.5,40.93544715,2528.113524,-0.125,-0.26
2002,19,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,43,63.5,1031.68648,65491.5302,4537,288549,28.98550813,1839.546897,-0.165,-0.38
2003,20,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,24,63,1013.361605,63818.98339,5700,358836,24.4360482,1541.954757,-0.14,-0.375
2004,21,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,19,62,1042.083753,64609.19266,6177,382974,24.28955269,1505.952267,-0.115,-0.43
2005,22,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,2,63,1084.748912,68375.92218,6283,395722,28.36670969,1788.842642,-0.17,-0.53
2006,23,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,55,64.5,1182.919337,76329.01206,6349,409597,33.5781416,2167.525883,-0.14,-0.46
2007,24,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,125,65,1348.393849,87645.60016,6735,437775,45.1014733,2931.595765,-0.085,-0.38
2008,25,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,60,65,1598.539485,103905.0665,6950.5,451782.5,59.54641493,3870.516971,-0.03,-0.435
2009,26,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,131,65,1867.935928,121415.8353,6229,404885,47.34231165,3077.250257,0.045,-0.505
2010,27,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,103,65,1948.563127,126656.6032,5053.5,328477.5,38.88530077,2527.54455,-0.005,-0.56
2011,28,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,115,64.5,2061.68436,132900.7464,5000.5,322333,62.2632282,4009.359357,-0.015,-0.56
2012,29,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,289,64,2334.103833,149382.6453,5148,329472,72.98844181,4671.260276,0.045,-0.53
2013,30,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,339,64,2572.519565,164641.2522,4442.5,284320,79.01395879,5056.893362,0.1,-0.515
2014,31,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,1028,64,2782.868188,178103.564,4039.5,258528,82.04969807,5251.180677,0.115,-0.46
2015,32,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,1173,64.5,2915.539677,188074.3636,4082,263284.5,82.28297272,5310.119523,0.155,-0.36
2016,33,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,739,65,2980.344412,193722.3868,5032.5,327112.5,82.97535691,5393.3982,0.15,-0.33
2017,34,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,697,65,3037.346993,197427.5546,6202,403130,76.5865733,4978.127265,0.05,-0.345
2018,35,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,361,66,3098.443922,204522.0892,6669,440411,81.82420595,5406.98083,-0.03,-0.38
2019,36,Philippines,29,Asia,3,Emerging,2,Manila,14.6042,120.9822,474,67,3187.663277,213573.4395,6924,463908,81.4188995,5455.066267,0,-0.445
1984,1,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,391,65,6355.435458,413103.3048,1800.5,117032.5,80.12166176,5207.908014,1.99,1.24
1985,2,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,391,65,6930.777129,450500.5134,1949.5,126717.5,74.65429186,4852.528971,1.99,1.24
1986,3,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,391,65.5,7115.042166,465978.6242,2013,131849,59.89643196,3922.159684,1.99,1.24
1987,4,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,391,66,6900.848556,455456.0047,2244.5,148137,73.60088437,4857.658368,1.99,1.24
1988,5,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,510,66.5,7169.479833,476955.1836,2601.5,173060,87.43748167,5813.601994,1.99,1.24
1989,6,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,934,67,8226.735264,551191.2627,2692,180364,90.04863291,6033.258405,1.99,1.24
1990,7,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1289,68.5,9654.490113,662442.6461,2830,194107,106.2800222,7297.640267,1.99,1.24
1991,8,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,947,70.5,11128.14758,784901.2087,3486.5,246042.5,106.3646679,7492.93183,1.99,1.24
1992,9,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,771,70.5,13182.06808,928675.6432,4669,328817.5,99.74443563,7029.515569,1.99,1.24
1993,10,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,450,71.5,15319.14682,1096544.148,6039,432802.5,99.2733258,7089.934702,1.99,1.24
1994,11,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1375,73,17212.97095,1256546.879,7795,569035,156.3896138,11416.4418,1.99,1.24
1995,12,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1637,73.5,19921.52957,1465048.175,9907.5,728717.5,200.436079,14722.81419,1.99,1.24
1996,13,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1246,74,23233.72108,1719295.36,11540,853960,175.2547547,12968.85184,1.99,1.24
1997,14,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,2635,74.5,25574.02008,1905594.301,13526,1008380,162.1818888,12079.36733,1.99,1.24
1998,15,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1828,75.5,26304.80043,1986048.018,16469,1244188,130.0617834,9806.78797,2.03,1.25
1999,16,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1365,76.5,24102.63591,1842714.979,17788,1360663,107.5540451,8229.507254,2.11,1.265
2000,17,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,5087,77.5,21812.69216,1690475.338,19107.5,1481610,167.2291992,12988.47771,2.16,1.28
2001,18,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1221,78.5,22824.20574,1792214.211,22399,1759188.5,191.3647569,15005.98642,2.185,1.295
2002,19,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1530,79.5,22776.17354,1810167.72,32448.5,2583813.5,143.9535994,11436.75257,2.115,1.325
2003,20,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,2166,80,21929.85446,1754388.357,45859.5,3668760,119.2528623,9540.228986,1.94,1.38
2004,21,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,1733,80.5,22944.92066,1847458.729,51004,4105846.5,130.8764096,10546.15453,1.9,1.49
2005,22,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,3338,80.5,25669.34491,2065412.669,56064.5,4510686.5,170.5757815,13722.10428,1.97,1.615
2006,23,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,6458,79,28784.90033,2272830.763,68733,5422250,195.2086747,15415.34467,1.975,1.685
2007,24,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,12151,80,31865.20872,2553024.589,79134.5,6336249,229.9505037,18453.24268,2.085,1.65
2008,25,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,25801,83,36601.04626,3040718.731,87704,7285257,278.2674596,23115.91491,2.295,1.6
2009,26,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,20757,84,39720.20381,3336497.12,88349,7421316,217.4208461,18263.35107,2.41,1.61
2010,27,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,21517,84,39467.33807,3315256.398,85539,7185276,192.3646023,16158.62659,2.355,1.59
2011,28,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,16819,84.5,43082.08356,3642513.499,95343.5,8060243,258.88138,21880.98193,2.255,1.6
2012,29,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,18701,84.5,50563.69448,4270968.817,111086.5,9382655,242.0285603,20465.34508,2.195,1.65
2013,30,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,17082,84,54718.45864,4596350.525,132315.5,11114502,236.7184501,19884.34981,2.16,1.7
2014,31,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,20665,84,56256.95717,4725584.402,163657.5,13747230,250.6486527,21054.48683,2.13,1.72
2015,32,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,21585,83,57264.97829,4752695.646,205634,17044067,240.5662281,19968.4562,2.135,1.765
2016,33,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,21661,82,56604.57477,4641575.132,241233,19781106,223.4410235,18322.16393,2.21,1.815
2017,34,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,18185,82.5,56237.45705,4639885.626,248221,20475704.5,204.3775597,16859.44991,2.225,1.82
2018,35,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,18267,83,58871.02034,4886294.688,268308.5,22269605.5,215.6318281,17897.44173,2.215,1.825
2019,36,Singapore,30,Asia,3,Emerging,2,Singapore,1.2897,103.8501,21060,83,63551.26237,5274754.776,274061,22747063,207.2138545,17198.74992,2.225,1.83
1984,1,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,198,46.5,2095.731349,97399.90614,656,30521,5.311827586,247.1565905,0.47,0.8
1985,2,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,198,46,2306.099199,106080.5632,699,32154,5.689935174,261.737018,0.47,0.8
1986,3,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,198,46,2447.831941,112600.2693,802,36892,6.83381697,314.3555806,0.47,0.8
1987,4,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,198,45.5,2658.651902,120880.5356,862.5,39226.5,9.601973784,435.7320081,0.47,0.8
1988,5,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,505,45.5,3194.749527,145541.0264,1107.5,50496.5,17.12254011,781.6780593,0.47,0.8
1989,6,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,-307,47,4151.612407,195722.8004,1482.5,69842,34.79918943,1648.033585,0.47,0.8
1990,7,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,-1009,49,5282.829395,259392.8402,2008.5,98778,52.08301157,2556.879708,0.47,0.8
1991,8,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,800,49.5,6213.532845,307371.624,2532.5,125277.5,47.91012052,2376.043482,0.47,0.8
1992,9,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,106,49.5,7123.509469,352870.4552,2797.5,138527.5,34.04993703,1683.034308,0.47,0.8
1993,10,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,-71,50.5,7881.82641,398154.6557,2906,146756,29.7285248,1501.567372,0.47,0.8
1994,11,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,-73,53,8505.799355,451565.6237,3169.5,168498.5,32.91499499,1749.760197,0.47,0.8
1995,12,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,692,56,9635.132245,540317.6096,3880.5,217761.5,38.45666201,2156.482009,0.47,0.8
1996,13,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,-103,57.5,11475.05715,660360.6466,4945.5,284672,36.73998858,2110.236539,0.47,0.8
1997,14,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,644,58.5,12983.91386,759768.5287,6032.5,353139,27.45743549,1603.931505,0.47,0.8
1998,15,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,1355,60,12900.76481,773543.6038,6487.5,389229.5,15.07563214,896.813069,0.445,0.805
1999,16,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,2691,62.5,10340.09001,643168.0403,6916,432923.5,18.62243337,1180.809577,0.39,0.81
2000,17,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,3110,64.5,9477.058956,611867.9822,7419.5,478585,45.7128502,2956.388216,0.46,0.83
2001,18,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,3011,66.5,11464.70575,763591.3642,8221,547817,45.62772732,3010.388049,0.655,0.865
2002,19,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,2932,68.5,11909.12097,815600.8502,9472.5,649118.5,36.21835851,2484.204813,0.79,0.895
2003,20,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,1409,68.5,12363.15706,846475.3039,10916.5,747310.5,41.34115614,2832.555051,0.87,0.93
2004,21,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,5270,68.5,13918.96161,953825.8177,12459.5,853777.5,43.42638934,2976.436143,0.915,0.89
2005,22,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,6077,69.5,15584.48878,1083577.786,15405,1071818.5,50.44236563,3507.523927,0.91,0.875
2006,23,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,9459,69.5,17949.31136,1246750.544,18753.5,1302865,65.40105584,4539.673551,0.945,0.955
2007,24,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,11939,70,20572.99004,1441279.79,23529.5,1650834.5,78.01253403,5462.089201,1.02,0.93
2008,25,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,12859,72,22914.94395,1651047.431,25428.5,1828981.5,87.47985693,6306.805203,1.145,0.95
2009,26,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,12969,74,22718.41921,1679795.031,22992,1700842,70.34357782,5180.032976,1.145,0.955
2010,27,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,15746,74.5,20247.1398,1508963.559,23178,1726385,66.6839614,4957.089041,1.07,0.935
2011,28,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,19860,74.5,21115.53863,1574093.471,25081.5,1869147.5,91.92867373,6850.442465,1.145,0.995
2012,29,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,25260,75.5,24091.74476,1819428.989,27202.5,2054273.5,87.46373131,6599.52297,1.225,1.015
2013,30,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,31790,76,25281.5122,1921394.928,30187,2294212,85.87085857,6526.185251,1.225,1.005
2014,31,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,39966,76.5,26324.74742,2014272.171,32155,2459834,91.15811594,6973.04719,1.165,0.965
2015,32,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,39784,77.5,28216.15477,2187268.705,34781,2696864,85.88278674,6653.826987,1.145,0.97
2016,33,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,42426,78,28990.90315,2261290.446,38031,2966418,82.85071005,6462.355384,1.085,0.96
2017,34,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,54183,78,29010.55076,2262822.959,38943,3037554,83.81323095,6537.432014,1.035,1.045
2018,35,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,56612,78,30452.85692,2375322.84,39757.5,3101085,96.36774266,7516.683928,1.065,1.16
2019,36,South Korea,31,Asia,3,Emerging,2,Seoul,37.5683,126.9778,61822,78,32519.8938,2536551.717,39629,3091062,95.53377197,7451.634214,1.125,1.2
1984,1,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,525,58,7265.300725,421387.442,607.5,35235,36.65722719,2126.119177,0.77,1.28
1985,2,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,494,58,7318.263888,424459.3055,698.5,40513,18.62423813,1080.205811,0.77,1.28
1986,3,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,567,58.5,6778.136776,396392.134,752.5,44017,24.27940067,1422.027271,0.77,1.28
1987,4,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,632,58.5,7239.79096,423168.0767,606.5,35549,28.26575942,1653.236078,0.77,1.28
1988,5,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,587,58,8683.891083,503665.6828,578.5,33553,29.17351849,1692.064072,0.77,1.28
1989,6,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,630,58,10363.25633,601068.867,720,41760,20.12041362,1166.983989,0.77,1.28
1990,7,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,640,58,11200.79384,649646.0425,789.5,45791,13.60685482,789.1975793,0.77,1.28
1991,8,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,1391,58,11895.60954,689945.3531,786.5,45617,15.20232579,881.7348958,0.77,1.28
1992,9,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,1365,58.5,13203.00303,772623.4076,786,46001,17.52910845,1027.231305,0.77,1.28
1993,10,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,1886,59,14254.14858,840994.7662,1080.5,63749.5,30.11451708,1776.756507,0.77,1.28
1994,11,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,1965,60.5,14651.73169,886192.6155,1469.5,89106.5,52.90923959,3221.658348,0.77,1.28
1995,12,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,1883,62,15270.88236,946794.7063,1543.5,95697,52.2268278,3238.063324,0.77,1.28
1996,13,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,1604,62.5,17075.89836,1067757.53,1657,103649.5,37.07347512,2316.739842,0.77,1.28
1997,14,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,2180,63,18714.15094,1178991.51,1938,122094,34.44421694,2169.985667,0.77,1.28
1998,15,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,2337,64,19488.62341,1247435.882,2058,131725,36.45646333,2337.150453,0.85,1.215
1999,16,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,2485,66,19534.29625,1289145.241,2454,162347,37.82898968,2494.149046,1.01,1.09
2000,17,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,3012,68.5,19268.11785,1319644.272,3807,262234.5,45.49514315,3131.762946,1.095,1.03
2001,18,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,2882,71,20081.91278,1426777.469,4256,301655,53.07866265,3765.938141,1.105,1.025
2002,19,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,3101,72,20675.25358,1488618.258,4712.5,339300,47.26296998,3402.933839,1.105,1.04
2003,20,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,3316,71.5,19371.4135,1385523.825,5708,408113,39.43899201,2822.215525,1.09,1.08
2004,21,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,3921,72,18707.60911,1347219.57,6373,459503,45.0249162,3252.035083,1.14,1.02
2005,22,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,4231,73.5,19438.07059,1428927.562,6595.5,484557,61.53395785,4525.879865,1.23,0.9
2006,23,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,5271.5,74.5,20231.73161,1507431.462,7074.5,527502,76.90201763,5733.750381,1.15,0.84
2007,24,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,6312,75.5,21202.01199,1601069.589,8573,647559,95.49968274,7214.974813,1.145,0.86
2008,25,Israel,32,Asia,3,Emerging,2,Jerusalem,31.769,35.2163,6752,76.5,23380.85472,1789407.124,9327.5,713633.5,118.1717866,9046.728961,1.245,0.865
